flame_vert_id  off_vert_id  dist
   3619       94267   0.000763
   3620       94278   0.000599
   3621      124175   0.000465
   3622       96314   0.000421
   3623      165295   0.000751
   3624      166731   0.001809
   3625      162326   0.000431
   3626      163689   0.002295
   3627      125137   0.000375
   3628      158501   0.001888
   3629      159844   0.003260
   3630      170312   0.002566
   3631       94610   0.000149
   3632       94607   0.000719
   3633      114067   0.000914
   3634      169808   0.002750
   3635      169013   0.002681
   3636      168027   0.002273
   3637      163322   0.004689
   3638       93926   0.001424
   3639      133179   0.004511
   3640      124500   0.001036
   3641      124825   0.001739
   3642      133178   0.004603
   3643      165974   0.003213
   3644      163134   0.002886
   3645       94625   0.000624
   3646      158980   0.004702
   3647       98664   0.000646
   3648      101020   0.000388
   3649      154910   0.004945
   3650      151010   0.014673
   3651      131901   0.004297
   3652      149656   0.026577
   3653      138397   0.030454
   3654      164926   0.002270
   3655      166383   0.003047
   3656      163853   0.001794
   3657      118009   0.001054
   3658      160466   0.000581
   3659      157562   0.001193
   3660      149336   0.000971
   3661      132537   0.004026
   3662      153852   0.001775
   3663      140496   0.001169
   3664      145014   0.000807
   3665      134270   0.000882
   3666      140827   0.000425
   3667      143537   0.000529
   3668      129661   0.005649
   3669      128371   0.003065
   3670      138032   0.000901
   3671      130445   0.001853
   3672      136807   0.000286
   3673      170548   0.002259
   3674       82864   0.000940
   3675       85206   0.000366
   3676      170160   0.001981
   3677      169628   0.001933
   3678      168667   0.003050
   3679      167483   0.003164
   3680      164982   0.005682
   3681      164080   0.010875
   3682       79187   0.000712
   3683       78895   0.001297
   3684       78881   0.000698
   3685      157123   0.012195
   3686       87530   0.001268
   3687       88193   0.002221
   3688       86535   0.000537
   3689       87859   0.002306
   3690       87527   0.001910
   3691      152071   0.020184
   3692       87531   0.000421
   3693      149929   0.030316
   3694       87529   0.000775
   3695      170493   0.005701
   3696       80513   0.001033
   3697      170413   0.001307
   3698      170487   0.000493
   3699       87199   0.001136
   3700       88194   0.001103
   3701      170559   0.001172
   3702       88864   0.001144
   3703      170777   0.001030
   3704       78907   0.001736
   3705       69554   0.000655
   3706       72662   0.002412
   3707      170917   0.000801
   3708       77761   0.002663
   3709      170923   0.001523
   3710      108651   0.001222
   3711      107305   0.000187
   3712       75507   0.000301
   3713      170927   0.003096
   3714      153604   0.002170
   3715      153610   0.002565
   3716      147672   0.000323
   3717      144750   0.000469
   3718       51670   0.001453
   3719       13324   0.024780
   3720       58069   0.001405
   3721       66238   0.000359
   3722      151526   0.002829
   3723       21192   0.019142
   3724      149069   0.000717
   3725      148814   0.001900
   3726      140542   0.000959
   3727      131741   0.000779
   3728      136198   0.000795
   3729       68402   0.001030
   3730      144171   0.000405
   3731      102585   0.001730
   3732       62739   0.001264
   3733       97875   0.001845
   3734      126938   0.001245
   3735       63433   0.000220
   3737      123393   0.001302
   3738      131120   0.001745
   3739      139014   0.002318
   3740      159193   0.004807
   3741       81558   0.001092
   3742      133680   0.006250
   3743      107670   0.002792
   3744      108667   0.002560
   3745      119172   0.000806
   3747      104605   0.001093
   3748       36912   0.000616
   3749       87582   0.000663
   3750       85255   0.000609
   3751       30543   0.002489
   3752      127594   0.002589
   3753      114254   0.000773
   3754      120486   0.004067
   3755       27015   0.006968
   3756      129202   0.012771
   3757      122435   0.026003
   3758       13065   0.030713
   3759      103674   0.000825
   3761      136107   0.001695
   3762      135779   0.002069
   3763       83135   0.001445
   3764       88468   0.000584
   3766      106006   0.002609
   3767       93507   0.000550
   3769      134505   0.002779
   3770      106291   0.000541
   3771      134497   0.003922
   3772      138861   0.004856
   3773       65172   0.000786
   3774      106335   0.002428
   3775       90257   0.000622
   3776      101669   0.000394
   3777       98650   0.000300
   3778       27002   0.013483
   3779       96305   0.000468
   3780       92946   0.000319
   3781      106355   0.001590
   3782       43611   0.000399
   3783       12814   0.041003
   3784      107989   0.002187
   3786       62049   0.000821
   3787       94631   0.000461
   3788       78529   0.000492
   3789       64119   0.000316
   3790      158408   0.001339
   3791      146320   0.000465
   3792      147193   0.001441
   3793      151858   0.001599
   3794      142469   0.002127
   3795      145441   0.000884
   3796      157427   0.000551
   3797      149713   0.000838
   3798      158603   0.000309
   3799      150526   0.000632
   3800      159071   0.000657
   3801      141008   0.002141
   3802      140980   0.002312
   3803      141906   0.002059
   3804      141271   0.001855
   3805      153946   0.001372
   3806      155719   0.000696
   3807      130979   0.004335
   3808      131939   0.005145
   3809       93009   0.000244
   3810      131313   0.005310
   3811      109452   0.000504
   3812       93005   0.000615
   3813      131635   0.004581
   3814      102065   0.001173
   3815       94004   0.000786
   3816      106099   0.000813
   3817      124580   0.002443
   3818      130360   0.003069
   3819      122613   0.001720
   3820      120013   0.000627
   3821      125526   0.002638
   3822      129056   0.004175
   3823       93352   0.000822
   3824       91007   0.002201
   3825      123909   0.002877
   3826      128091   0.004917
   3827       92350   0.000465
   3828       93012   0.000421
   3829      122946   0.000331
   3830       94676   0.001187
   3831      123280   0.001169
   3832       93017   0.001747
   3833       93021   0.001687
   3834      112786   0.000370
   3835       91681   0.000304
   3836      133218   0.006499
   3837      123591   0.001316
   3838      124237   0.002125
   3839      132903   0.006659
   3840       93338   0.000558
   3841       97360   0.001091
   3842      100050   0.001076
   3843      132898   0.005910
   3844      116415   0.000372
   3845      132267   0.005945
   3846      126168   0.003759
   3847       78313   0.001870
   3848       82004   0.001145
   3849       76619   0.000777
   3850       78247   0.001616
   3851       79271   0.002045
   3852       84024   0.001524
   3853       84361   0.002801
   3854       83688   0.000545
   3855       84360   0.002944
   3856       84023   0.002361
   3857       84022   0.000496
   3858       84359   0.000730
   3859       76968   0.000573
   3860       83687   0.001263
   3861       84697   0.001547
   3862       85360   0.001476
   3863       66397   0.001256
   3864       66473   0.001740
   3865       71892   0.001411
   3866      103514   0.002047
   3867      102849   0.001575
   3868       74235   0.001296
   3869       48688   0.000691
   3870       23260   0.028094
   3871       55013   0.000192
   3872       61096   0.000540
   3873       23567   0.018076
   3874       62883   0.001233
   3875       97482   0.000539
   3876       61360   0.001428
   3877       92440   0.000476
   3878       61031   0.000706
   3880       80623   0.000109
   3881      103485   0.003892
   3882      103499   0.002829
   3884       99496   0.000511
   3885       33709   0.000661
   3886       86633   0.000618
   3887       83974   0.000259
   3888       28747   0.000623
   3889       24480   0.002754
   3890       23568   0.039432
   3891      101431   0.001255
   3892       77374   0.001698
   3893       82747   0.000289
   3895      102798   0.004108
   3896       87751   0.000155
   3898      101175   0.000920
   3899       60724   0.000701
   3900      102135   0.003664
   3901       88963   0.000577
   3902      100408   0.001146
   3903       97708   0.000824
   3904       22635   0.009311
   3905       95356   0.000294
   3906       91645   0.000464
   3907      102783   0.002868
   3908       40691   0.001001
   3910      103842   0.002125
   3911       93670   0.000384
   3912       77268   0.000273
   3913       60698   0.000864
   3914      144388   0.001842
   3915      146164   0.002999
   3916      150402   0.000895
   3917      141975   0.001497
   3918      143488   0.000169
   3919      156317   0.002087
   3920      148471   0.002180
   3921      157029   0.001896
   3922      148754   0.001358
   3923      157963   0.001952
   3924      141945   0.002760
   3925      141325   0.002052
   3926      140743   0.002275
   3927      152264   0.000534
   3928      154331   0.000569
   3929       89691   0.000519
   3930       92559   0.000945
   3931       91363   0.002508
   3932       90686   0.001836
   3933       90349   0.001132
   3934       90345   0.000517
   3935       91362   0.002772
   3936       90350   0.002096
   3937       89342   0.001101
   3938       89341   0.000561
   3939       91700   0.003227
   3940       90014   0.002496
   3941       88676   0.001269
   3942       88340   0.000476
   3943       91023   0.003483
   3944       88342   0.002761
   3945       88008   0.001496
   3946       87674   0.000731
   3947       91701   0.003696
   3948       89010   0.003227
   3949       88007   0.002357
   3950       86015   0.001050
   3951       91702   0.003899
   3952       85024   0.003760
   3953       85355   0.002281
   3954       85354   0.001118
   3955       91703   0.004061
   3956       84362   0.003696
   3957       84694   0.002152
   3958       84695   0.001094
   3959       91705   0.004240
   3960       84363   0.003500
   3961       84027   0.002346
   3962       84696   0.001187
   3963       91706   0.004305
   3964       84031   0.003658
   3965       84029   0.002213
   3966       84030   0.000972
   3967       91707   0.004315
   3968       84369   0.003504
   3969       84370   0.002078
   3970       84368   0.001111
   3971       90370   0.004222
   3972       84371   0.003504
   3973       84372   0.002166
   3974       84707   0.001087
   3975       91374   0.004023
   3976       87701   0.003522
   3977       84710   0.002218
   3978       85044   0.000987
   3979       89703   0.003861
   3980       88034   0.003027
   3981       87037   0.001941
   3982       86705   0.001217
   3983       90705   0.003613
   3984       88368   0.002615
   3985       87369   0.001357
   3986       87038   0.000631
   3987       91375   0.003417
   3988       88702   0.002309
   3989       88369   0.001264
   3990       87702   0.000049
   3991       91708   0.003213
   3992       90038   0.001958
   3993       89036   0.000679
   3994       88704   0.000040
   3995       91709   0.003000
   3996       90373   0.001777
   3997       89704   0.000583
   3998       89707   0.000165
   3999       91710   0.002862
   4000       90374   0.002020
   4001       90039   0.000849
   4002       90376   0.000435
   4003       92044   0.002788
   4004       91376   0.001949
   4005       91379   0.001456
   4006       91719   0.000925
   4007       92043   0.002603
   4008       91711   0.001881
   4009       92050   0.001420
   4010       92390   0.000919
   4011       92042   0.002475
   4012       92046   0.001842
   4013       92386   0.001443
   4014       92388   0.001520
   4015       92041   0.002390
   4016       92382   0.001810
   4017       93057   0.001447
   4018       94073   0.001759
   4019       92040   0.002341
   4020       92717   0.001794
   4021       93730   0.001364
   4022       94068   0.001451
   4023       92039   0.002313
   4024       92716   0.001753
   4025       94067   0.001241
   4026       94403   0.001225
   4027       92038   0.002308
   4028       92714   0.001737
   4029       94065   0.001219
   4030       94737   0.001081
   4031       92376   0.002310
   4032       92713   0.001713
   4033       94062   0.001169
   4034       95072   0.000571
   4035       92037   0.002240
   4036       92711   0.001677
   4037       94060   0.001146
   4038       94733   0.000569
   4039       92036   0.002303
   4040       92373   0.001677
   4041       93720   0.001130
   4042       94393   0.000500
   4043       91699   0.002269
   4044       92034   0.001658
   4045       93043   0.001104
   4046       94054   0.000510
   4047       91698   0.002404
   4048       92033   0.001676
   4049       92367   0.001097
   4050       93039   0.000494
   4051       92377   0.003501
   4052       92035   0.002599
   4053       91359   0.001710
   4054       91693   0.001097
   4055       92363   0.000461
   4056       91022   0.003063
   4057       91358   0.001902
   4058       91020   0.001095
   4059       91017   0.000573
   4060       90342   0.000322
   4061       90338   0.000264
   4062       90668   0.000315
   4063       90665   0.000926
   4064       90664   0.002893
   4065       90329   0.006481
   4066       90328   0.010070
   4067       90663   0.012085
   4068       88688   0.011785
   4069       88689   0.011106
   4070       88022   0.010313
   4071       87689   0.009616
   4072       88357   0.008892
   4073       89338   0.000410
   4074       88998   0.000700
   4075       88661   0.000791
   4076       88993   0.001899
   4077       90327   0.003683
   4078       90326   0.006915
   4079       90662   0.010422
   4080       87351   0.011574
   4081       88354   0.011495
   4082       88355   0.010849
   4083       88021   0.010277
   4084       88023   0.009482
   4085       87694   0.008935
   4086       88003   0.000259
   4087       87998   0.001081
   4088       87661   0.001913
   4089       88992   0.003405
   4090       88991   0.004889
   4091       89326   0.008180
   4092       87350   0.010830
   4093       87021   0.011259
   4094       87023   0.011014
   4095       87356   0.010446
   4096       87690   0.009910
   4097       88358   0.009433
   4098       88024   0.008863
   4099       86676   0.000229
   4100       86008   0.001678
   4101       85341   0.003583
   4102       85666   0.005036
   4103       88326   0.006541
   4104       87348   0.009292
   4105       87349   0.010516
   4106       87022   0.010639
   4107       87355   0.010446
   4108       87688   0.009965
   4109       87025   0.009765
   4110       87691   0.009150
   4111       87695   0.008754
   4112       86014   0.000206
   4113       85679   0.001941
   4114       84678   0.003912
   4115       83332   0.005738
   4116       86682   0.007592
   4117       86685   0.008917
   4118       87020   0.010046
   4119       86691   0.010210
   4120       87687   0.010078
   4121       87357   0.009672
   4122       87360   0.009505
   4123       87692   0.009032
   4124       88359   0.008669
   4125       85353   0.000475
   4126       85685   0.002621
   4127       85686   0.004582
   4128       86019   0.006261
   4129       86352   0.007504
   4130       86686   0.008655
   4131       86690   0.009661
   4132       87354   0.009791
   4133       87024   0.009493
   4134       87026   0.009244
   4135       87029   0.009117
   4136       88025   0.008723
   4137       88360   0.008665
   4138       85025   0.000801
   4139       85026   0.002599
   4140       85028   0.004686
   4141       85689   0.006336
   4142       86022   0.007546
   4143       86356   0.008593
   4144       86358   0.009229
   4145       86693   0.009233
   4146       86694   0.009196
   4147       87358   0.008884
   4148       87361   0.008626
   4149       87693   0.008486
   4150       88026   0.008475
   4151       84364   0.001154
   4152       84698   0.002768
   4153       85030   0.004696
   4154       85032   0.006251
   4155       85362   0.007430
   4156       86027   0.008327
   4157       86360   0.008880
   4158       86362   0.008851
   4159       86696   0.008546
   4160       87027   0.008324
   4161       87030   0.008083
   4162       87362   0.008191
   4163       88027   0.008434
   4164       84365   0.000690
   4165       84366   0.002913
   4166       84703   0.004604
   4167       85034   0.006069
   4168       85035   0.007200
   4169       85697   0.008022
   4170       86031   0.008441
   4171       86364   0.008221
   4172       86697   0.008018
   4173       87031   0.007819
   4174       87363   0.007846
   4175       88028   0.008170
   4176       88356   0.008837
   4177       84367   0.000879
   4178       84706   0.002870
   4179       84704   0.004428
   4180       85038   0.005917
   4181       85037   0.006998
   4182       85700   0.007612
   4183       86033   0.007808
   4184       86365   0.007715
   4185       86698   0.007461
   4186       86699   0.007432
   4187       87028   0.007679
   4188       87359   0.008205
   4189       88690   0.008837
   4190       84708   0.000721
   4191       85042   0.002823
   4192       85041   0.004499
   4193       85372   0.005849
   4194       85371   0.006607
   4195       85702   0.007194
   4196       86034   0.007343
   4197       86367   0.007184
   4198       86366   0.007160
   4199       86700   0.007689
   4200       88361   0.008290
   4201       88362   0.008524
   4202       88691   0.008807
   4203       85043   0.000580
   4204       85375   0.002554
   4205       82029   0.004269
   4206       83047   0.005743
   4207       85704   0.006521
   4208       86036   0.007059
   4209       86035   0.007261
   4210       87032   0.007397
   4211       87364   0.007609
   4212       86695   0.007918
   4213       88694   0.008284
   4214       88693   0.008441
   4215       88692   0.008776
   4216       85377   0.000376
   4217       85712   0.002127
   4218       83718   0.002946
   4219       82713   0.004132
   4220       82715   0.005101
   4221       86369   0.007068
   4222       86368   0.007346
   4223       86701   0.007583
   4224       87696   0.007600
   4227       89026   0.008567
   4229       86375   0.000393
   4230       86047   0.000885
   4231       84390   0.001985
   4232       83724   0.002912
   4233       83390   0.003718
   4234       84066   0.005896
   4235       87033   0.007674
   4236       87365   0.008044
   4237       88029   0.008343
   4238       88695   0.008609
   4242       87373   0.000649
   4243       86381   0.000274
   4244       87051   0.001741
   4245       85729   0.002463
   4246       85400   0.003039
   4247       86398   0.004493
   4248       86733   0.006634
   4249       87728   0.008340
   4250       88696   0.008953
   4255       88708   0.000607
   4256       88044   0.000176
   4257       87715   0.000320
   4258       87717   0.000909
   4259       87722   0.001608
   4260       87726   0.003187
   4261       88061   0.005581
   4262       88395   0.007538
   4263       89028   0.009235
   4268       89710   0.000368
   4269       89713   0.000551
   4270       89718   0.000280
   4271       89387   0.000139
   4272       89391   0.001254
   4273       88393   0.003067
   4274       89063   0.005300
   4275       90403   0.007188
   4276       90740   0.009446
   4277       89027   0.009532
   4281       90714   0.000370
   4282       91054   0.000465
   4283       91395   0.000126
   4284       91399   0.000548
   4285       91737   0.001142
   4286       91742   0.002953
   4287       91410   0.005415
   4288       91074   0.007202
   4289       90738   0.009491
   4294       92057   0.000311
   4295       92735   0.000488
   4296       93076   0.000253
   4297       93418   0.000310
   4298       93757   0.001109
   4299       93763   0.003681
   4300       93767   0.006153
   4301       93769   0.007968
   4302       91747   0.010224
   4303       89361   0.010610
   4304       89025   0.010323
   4307       92730   0.000557
   4308       94084   0.000713
   4309       94761   0.000207
   4310       95770   0.000698
   4311       95775   0.001859
   4312       95777   0.004187
   4313       95450   0.007005
   4314       95115   0.008741
   4315       94444   0.010825
   4316       89360   0.011111
   4317       89024   0.010755
   4320       94078   0.001121
   4321       95091   0.000665
   4322       95764   0.000510
   4323       96775   0.000730
   4324       97111   0.002213
   4325       96784   0.005169
   4326       97123   0.007981
   4327       96121   0.009834
   4328       89362   0.011714
   4329       89359   0.011570
   4330       89023   0.011135
   4333       94413   0.001321
   4334       96429   0.000567
   4335       97438   0.000345
   4336       98111   0.001360
   4337       99796   0.002799
   4338       99803   0.006020
   4339      100475   0.009258
   4340       97793   0.010973
   4341       89029   0.012291
   4342       89358   0.011953
   4347       95080   0.001397
   4348       96761   0.000607
   4349       98441   0.000453
   4350       99116   0.001656
   4351       99790   0.003467
   4352      100133   0.006549
   4353      100469   0.009978
   4354      100811   0.011982
   4355       89694   0.012957
   4356       89022   0.012666
   4360       95412   0.001329
   4361       97093   0.000739
   4362       98772   0.000550
   4363       99783   0.002584
   4364      100463   0.004455
   4365      100799   0.007558
   4366      100805   0.010865
   4367      101141   0.012797
   4368       89357   0.013198
   4373       95745   0.001045
   4374       97758   0.000330
   4375       99439   0.000683
   4376      100113   0.002700
   4377      100116   0.004784
   4378      100117   0.008352
   4379      101806   0.011780
   4380       89693   0.013488
   4381       89356   0.013293
   4382       88687   0.013096
   4383       88020   0.012472
   4386       96077   0.000817
   4387       97754   0.000284
   4388       99101   0.001680
   4389      100112   0.003208
   4390       99775   0.005147
   4391       99438   0.008633
   4392       99776   0.012073
   4393       89692   0.013604
   4394       89021   0.013589
   4395       88353   0.013350
   4399       96074   0.000773
   4400       97412   0.000861
   4401       98756   0.001752
   4402       99428   0.003854
   4403      100102   0.005848
   4404      100438   0.009431
   4405      102463   0.012780
   4406       89355   0.013711
   4407       89020   0.013899
   4412       95400   0.000744
   4413       96739   0.000137
   4414       97744   0.001847
   4415       98081   0.004176
   4416      100101   0.006287
   4417      100437   0.009761
   4418       97407   0.013212
   4419       89690   0.013836
   4420       88352   0.013815
   4421       88019   0.013350
   4425       94389   0.000482
   4426       96064   0.000269
   4427       96735   0.002038
   4428       97071   0.004286
   4429       96059   0.006367
   4430       96058   0.009831
   4431       96060   0.013271
   4432       89354   0.013630
   4433       88686   0.013733
   4434       87686   0.013384
   4438       93711   0.000338
   4439       95390   0.000762
   4440       95387   0.001865
   4441       96056   0.003965
   4442       96055   0.005989
   4443       96054   0.009573
   4444       91674   0.012526
   4445       88351   0.013495
   4446       88018   0.013438
   4451       92697   0.000339
   4452       93367   0.000987
   4453       94039   0.001860
   4454       92684   0.003722
   4455       91673   0.005330
   4456       90661   0.008376
   4457       90660   0.011486
   4458       88017   0.013286
   4459       87685   0.013248
   4464       91687   0.000527
   4465       92017   0.000154
   4466       91677   0.001109
   4467       91338   0.002390
   4468       91672   0.004116
   4469       90325   0.007295
   4470       91337   0.011177
   4471       88685   0.012934
   4472       87353   0.012936
   4477       93223   0.000714
   4478       93219   0.000327
   4479       93215   0.000325
   4480       93887   0.000726
   4481       92885   0.000719
   4482       92545   0.000435
   4483       92540   0.000339
   4484       92199   0.000762
   4485       92548   0.000749
   4486       92208   0.000384
   4487       91531   0.000258
   4488       91193   0.000314
   4489       92886   0.000982
   4490       91535   0.000417
   4491       90860   0.000189
   4492       90522   0.000292
   4493       92210   0.001210
   4494       91199   0.000675
   4495       90189   0.000640
   4496       89855   0.000702
   4497       92547   0.001597
   4498       91872   0.001477
   4499       89522   0.000309
   4500       89186   0.000748
   4501       93224   0.001997
   4502       91201   0.001892
   4503       89189   0.000567
   4504       88856   0.000893
   4505       92549   0.002338
   4506       88524   0.002229
   4507       88523   0.000895
   4508       88525   0.000799
   4509       92887   0.002545
   4510       88192   0.002414
   4511       88526   0.001294
   4512       88195   0.000970
   4513       92211   0.002892
   4514       88191   0.002772
   4515       87862   0.001338
   4516       87863   0.000623
   4517       93561   0.003045
   4518       87861   0.002974
   4519       87864   0.001543
   4520       87865   0.000522
   4521       93903   0.003139
   4522       88196   0.003382
   4523       87866   0.002283
   4524       87867   0.001123
   4525       93563   0.003187
   4526       87532   0.003975
   4527       87535   0.002872
   4528       87871   0.001728
   4529       94581   0.002930
   4530       94249   0.003579
   4531       87872   0.003537
   4532       88544   0.002316
   4533       94582   0.002706
   4534       94250   0.003087
   4535       91561   0.003051
   4536       90890   0.002151
   4537       94583   0.002507
   4538       94251   0.002621
   4539       92570   0.002465
   4540       91897   0.001415
   4541       94244   0.002342
   4542       94585   0.002050
   4543       94252   0.001681
   4544       92907   0.000931
   4545       94917   0.002095
   4546       94584   0.001482
   4547       94253   0.000895
   4548       93919   0.000606
   4549       94918   0.001877
   4550       94586   0.001047
   4551       94588   0.000248
   4552       94592   0.000562
   4553       94919   0.001863
   4554       94920   0.000719
   4555       94923   0.000259
   4556       95596   0.000499
   4557       95252   0.001702
   4558       95254   0.000656
   4559       96262   0.000646
   4560       96937   0.000769
   4561       95253   0.001735
   4562       95587   0.000622
   4563       96261   0.000075
   4564       97270   0.000616
   4565       94242   0.001762
   4566       95922   0.000581
   4567       96931   0.000240
   4568       97602   0.000688
   4569       94574   0.001626
   4570       96257   0.000833
   4571       96929   0.000178
   4572       97936   0.000314
   4573       94237   0.001365
   4574       95919   0.001377
   4575       97262   0.000865
   4576       97933   0.000386
   4577       93900   0.001260
   4578       95918   0.001346
   4579       97259   0.000835
   4580       97594   0.000677
   4581       94573   0.001126
   4582       95580   0.001333
   4583       96922   0.000777
   4584       97591   0.000401
   4585       94236   0.000894
   4586       95579   0.001312
   4587       96584   0.000756
   4588       96918   0.000684
   4589       93899   0.000795
   4590       94570   0.000853
   4591       96246   0.000755
   4592       96917   0.000458
   4593       93898   0.000827
   4594       94569   0.000515
   4595       95573   0.000739
   4596       95908   0.000543
   4597       93560   0.002086
   4598       93559   0.000982
   4599       94232   0.000293
   4600       94566   0.000413
   4601       95234   0.000147
   4602       93222   0.000924
   4603       93895   0.000381
   4604       94228   0.000327
   4605       94225   0.000184
   4606       93210   0.000669
   4607       93544   0.000530
   4608       93542   0.001177
   4609       93538   0.000762
   4610       93537   0.001275
   4611       94205   0.003484
   4612       94204   0.005885
   4613       94202   0.007783
   4614       94539   0.010152
   4615       91886   0.012024
   4616       91887   0.011806
   4617       91551   0.011357
   4618       90884   0.010926
   4619       92198   0.000599
   4620       91858   0.000445
   4621       91519   0.000537
   4622       91852   0.000353
   4623       92188   0.001449
   4624       92183   0.003530
   4625       92178   0.006466
   4626       92515   0.008456
   4627       93864   0.010706
   4628       91885   0.012216
   4629       91888   0.011920
   4630       92225   0.011386
   4631       90548   0.010887
   4632       91190   0.000611
   4633       90849   0.000625
   4634       90174   0.001241
   4635       90507   0.001650
   4636       90168   0.002421
   4637       90166   0.004751
   4638       90834   0.007276
   4639       91843   0.009244
   4640       91840   0.011496
   4641       91549   0.011954
   4642       91552   0.011689
   4643       91553   0.011457
   4644       91889   0.010995
   4645       89849   0.000494
   4646       90514   0.002101
   4647       88836   0.002466
   4648       89501   0.003416
   4649       89834   0.004184
   4650       89830   0.006291
   4651       90497   0.008801
   4652       90833   0.010554
   4653       90202   0.011653
   4654       90542   0.011717
   4655       90878   0.011648
   4656       91554   0.011470
   4657       91890   0.011048
   4658       89851   0.001206
   4659       87837   0.003034
   4660       88169   0.003859
   4661       88163   0.005067
   4662       88161   0.006084
   4663       89832   0.008235
   4664       90499   0.010608
   4665       90537   0.011072
   4666       90873   0.011563
   4667       91214   0.011536
   4668       90543   0.011472
   4669       90547   0.011317
   4670       91219   0.011072
   4671       89519   0.002200
   4672       86843   0.003693
   4673       86840   0.004847
   4674       86507   0.006625
   4675       87828   0.008080
   4676       89866   0.009398
   4677       89867   0.010523
   4678       90206   0.010984
   4679       90876   0.011267
   4680       90879   0.011250
   4681       90883   0.011242
   4682       90213   0.011136
   4683       91891   0.010957
   4684       88857   0.002030
   4685       88858   0.004070
   4686       89193   0.005993
   4687       89195   0.007416
   4688       89196   0.008405
   4689       89531   0.009435
   4690       90201   0.010350
   4691       90207   0.010718
   4692       90544   0.010874
   4693       90545   0.011050
   4694       90214   0.010943
   4695       91220   0.010961
   4696       91556   0.010918
   4697       88527   0.002275
   4698       88860   0.004113
   4699       88861   0.005806
   4700       89194   0.007392
   4701       89197   0.008319
   4702       89532   0.009369
   4703       90205   0.010281
   4704       89877   0.010403
   4705       89878   0.010577
   4706       90549   0.010569
   4707       90885   0.010677
   4708       90880   0.010990
   4709       91550   0.011256
   4710       88528   0.002125
   4711       88197   0.003817
   4712       88532   0.005706
   4713       88534   0.007200
   4714       88869   0.008272
   4715       89537   0.009030
   4716       89542   0.009636
   4717       89543   0.009902
   4718       90212   0.009943
   4719       89879   0.010153
   4720       90546   0.010480
   4721       91215   0.010865
   4722       91216   0.011246
   4723       88198   0.001786
   4724       88199   0.003401
   4725       88202   0.005100
   4726       88537   0.006614
   4727       88539   0.007550
   4728       89208   0.008430
   4729       89544   0.009014
   4730       89876   0.009342
   4731       90215   0.009576
   4732       90881   0.010043
   4733       90882   0.010341
   4734       91217   0.010804
   4735       91218   0.011270
   4736       87868   0.001364
   4737       87869   0.002638
   4738       88204   0.004462
   4739       88540   0.005962
   4740       88875   0.007036
   4741       89210   0.007700
   4742       89880   0.008598
   4743       90550   0.009057
   4744       90211   0.009580
   4745       91221   0.009987
   4746       91555   0.010474
   4747       91892   0.010981
   4748       92224   0.011243
   4749       87870   0.001001
   4750       88206   0.002255
   4751       88207   0.003872
   4752       88541   0.005244
   4753       88876   0.006279
   4754       89209   0.007218
   4755       89545   0.008383
   4756       89541   0.008931
   4757       90210   0.009501
   4758       90886   0.010067
   4760       92227   0.010893
   4761       92226   0.011206
   4762       87873   0.000690
   4763       88208   0.001439
   4764       88878   0.003382
   4765       88877   0.004845
   4766       89211   0.006036
   4767       89881   0.007140
   4768       90216   0.008393
   4769       90551   0.009368
   4770       91557   0.009753
   4774       92223   0.011226
   4775       88879   0.001008
   4776       89213   0.001449
   4777       89547   0.003447
   4778       89212   0.004747
   4779       89546   0.005913
   4780       90887   0.007559
   4781       91222   0.008706
   4788       89883   0.001240
   4789       89548   0.001374
   4790       90553   0.003623
   4791       89882   0.004964
   4792       90217   0.006094
   4793       91223   0.007894
   4794       91558   0.009099
   4795       91893   0.009601
   4801       92234   0.000880
   4802       90891   0.001777
   4803       91575   0.002457
   4804       91576   0.003641
   4805       91577   0.005430
   4806       90552   0.008287
   4807       92229   0.009673
   4808       92228   0.009914
   4814       93245   0.000871
   4815       92914   0.001532
   4816       92585   0.002005
   4817       92248   0.003275
   4818       92249   0.005198
   4819       91559   0.008604
   4820       92230   0.010108
   4821       92564   0.010387
   4827       93582   0.000645
   4828       94264   0.001552
   4829       93260   0.002424
   4830       93261   0.003657
   4831       92923   0.005554
   4832       92924   0.008996
   4833       92565   0.010590
   4834       92563   0.010888
   4840       94930   0.000290
   4841       95606   0.001608
   4842       95945   0.003390
   4843       92922   0.005321
   4844       92925   0.006922
   4845       91894   0.009739
   4846       92566   0.010950
   4847       92562   0.011449
   4853       96270   0.000209
   4854       96274   0.001840
   4855       96278   0.003818
   4856       96280   0.005906
   4857       99299   0.007964
   4858       92567   0.010498
   4859       92900   0.011654
   4860       92561   0.012005
   4866       97275   0.001265
   4867       98286   0.001736
   4868      100640   0.003531
   4869      100977   0.005299
   4870      100976   0.007371
   4871      100639   0.010880
   4872       92901   0.012124
   4873       92560   0.012511
   4879       98952   0.001213
   4880       99965   0.001188
   4881      100975   0.002819
   4882      101311   0.004883
   4883      101647   0.006912
   4884      101646   0.010545
   4885       92899   0.012569
   4886       92898   0.012998
   4887       92222   0.013093
   4893       98612   0.000385
   4894      100634   0.001149
   4895      101308   0.002774
   4896      101981   0.004828
   4897      103318   0.006728
   4898      103654   0.010086
   4899       92897   0.013182
   4900       92221   0.013906
   4906       98945   0.000471
   4907      100629   0.000992
   4908      102644   0.002376
   4909      102981   0.004097
   4910      103990   0.006047
   4911      103317   0.009626
   4912      103306   0.012706
   4913       91884   0.014029
   4919       99278   0.000526
